cluster,stId,name,entities_found,entities_tot,FDR_wholeproteome,K_network_annotated,N_network,p_network_raw,FDR_network
39,R-HSA-9018519,Estrogen-dependent gene expression,1,153,0.2541580353418673,29,1800,0.3981761482913219,0.5227086061931345
39,R-HSA-6807070,PTEN Regulation,1,156,0.2584548271721874,33,1800,0.4392543727801982,0.5582555574377818
39,R-HSA-9664407,Parasite infection,1,157,0.2598817603357449,20,1800,0.2948243374354885,0.48730032975088516
39,R-HSA-9664417,Leishmania phagocytosis,1,157,0.2598817603357449,20,1800,0.2948243374354885,0.48730032975088516
39,R-HSA-9664422,FCGR3A-mediated phagocytosis,1,157,0.2598817603357449,20,1800,0.2948243374354885,0.48730032975088516
39,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1,158,0.2613060361039224,25,1800,0.35419257720898084,0.5066700992361653
39,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,1,159,0.2627276592609564,27,1800,0.37655962102330787,0.5177694789070483
39,R-HSA-9937848,CHD chromatin remodelers,1,165,0.2712019602401081,44,1800,0.53871596993457,0.6271912204712695
39,R-HSA-199977,ER to Golgi Anterograde Transport,1,165,0.2712019602401081,38,1800,0.4867986531046481,0.5859953597750293
39,R-HSA-69242,S Phase,1,166,0.2726051483808379,36,1800,0.4682686942529292,0.5789833855297846
39,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2,536,0.2726090411344964,118,1800,0.6142744003986045,0.6757018404384649
39,R-HSA-9755511,KEAP1-NFE2L2 pathway,1,169,0.2767990438213351,25,1800,0.35419257720898084,0.5066700992361653
39,R-HSA-69306,DNA Replication,1,171,0.2795819636267606,32,1800,0.429246822726189,0.5477189457986171
39,R-HSA-9610379,HCMV Late Events,1,175,0.285116746518718,20,1800,0.2948243374354885,0.48730032975088516
39,R-HSA-9938024,Somatic hypermutation of immunoglobulin genes,1,178,0.2892408056869647,31,1800,0.4190665301511098,0.5434236712122114
39,R-HSA-109581,Apoptosis,1,180,0.2919773774786297,53,1800,0.6071839886591405,0.6702134684507468
39,R-HSA-5619102,SLC transporter disorders,1,185,0.2987742720966271,16,1800,0.24355925280558466,0.47088122209079697
39,R-HSA-9679506,SARS-CoV Infections,2,580,0.3039883749272347,92,1800,0.4765583891590675,0.583749440573418
39,R-HSA-72306,tRNA processing,1,189,0.3041662825529206,21,1800,0.30710548661498266,0.4873962698018879
39,R-HSA-9013149,RAC1 GTPase cycle,1,191,0.30684721948224,45,1800,0.5468593668206906,0.6343568655120011
39,R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,1,192,0.3081839367162835,52,1800,0.6000917950938728,0.6670009847907507
39,R-HSA-9764265,Regulation of CDH1 Expression and Function,1,192,0.3081839367162835,52,1800,0.6000917950938728,0.6670009847907507
39,R-HSA-69278,"Cell Cycle, Mitotic",2,587,0.3089695035341429,138,1800,0.7010802878202029,0.7332610223430975
39,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,1,194,0.3108498912689036,40,1800,0.5047029988722654,0.6007472262695995
39,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1,195,0.3121791375822313,27,1800,0.37655962102330787,0.5177694789070483
39,R-HSA-9932444,ATP-dependent chromatin remodelers,1,196,0.3135059025703492,55,1800,0.6210050309070274,0.6784267289703485
39,R-HSA-2559583,Cellular Senescence,1,199,0.3174713543225508,43,1800,0.5304310308082502,0.6220863927493817
39,R-HSA-2262752,Cellular responses to stress,3,1039,0.3181803384698058,201,1800,0.6905690724278672,0.7294421659089061
39,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,1,215,0.3382488946099005,53,1800,0.6071839886591405,0.6702134684507468
39,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,1,219,0.3433468524936588,38,1800,0.4867986531046481,0.5859953597750293
39,R-HSA-948021,Transport to the Golgi and subsequent modification,1,220,0.3446153912387483,38,1800,0.4867986531046481,0.5859953597750293
39,R-HSA-5357801,Programmed Cell Death,1,225,0.3509225952223915,59,1800,0.647249250003959,0.6951936388931412
39,R-HSA-397014,Muscle contraction,1,232,0.3596540849398496,25,1800,0.35419257720898084,0.5066700992361653
39,R-HSA-199991,Membrane Trafficking,2,669,0.3667561247048297,122,1800,0.6329782474550456,0.6891469656592476
39,R-HSA-9748784,Drug ADME,1,238,0.3670476544159928,9,1800,0.14504106892365748,0.45360883320241896
39,R-HSA-9705683,SARS-CoV-2-host interactions,1,247,0.3779833292886418,51,1800,0.5928757564721663,0.6670009847907507
39,R-HSA-8953897,Cellular responses to stimuli,3,1166,0.385938713698105,220,1800,0.7505453507969885,0.7761152878755305
39,R-HSA-3247509,Chromatin modifying enzymes,1,254,0.3863622208887626,52,1800,0.6000917950938728,0.6670009847907507
39,R-HSA-8939211,ESR-mediated signaling,1,257,0.3899196422407405,47,1800,0.5627308520341797,0.650402687677186
39,R-HSA-73857,RNA Polymerase II Transcription,4,1678,0.3999796046352355,182,1800,0.3843650779733268,0.5193268501931636
39,R-HSA-5619115,Disorders of transmembrane transporters,1,267,0.4016341522542004,27,1800,0.37655962102330787,0.5177694789070483
39,R-HSA-418990,Adherens junctions interactions,1,267,0.4016341522542004,55,1800,0.6210050309070274,0.6784267289703485
39,R-HSA-69620,Cell Cycle Checkpoints,1,278,0.4142686868978583,70,1800,0.7106730143749607,0.7405334541412159
39,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,1,284,0.4210510314863145,68,1800,0.7000280385287045,0.7332610223430975
39,R-HSA-9711123,Cellular response to chemical stress,1,288,0.4255303047731813,44,1800,0.53871596993457,0.6271912204712695
39,R-HSA-421270,Cell-cell junction organization,1,300,0.4387678176281473,61,1800,0.6597030164059068,0.7061921551459204
39,R-HSA-9824443,Parasitic Infection Pathways,1,301,0.4398575202579916,28,1800,0.3874601578243666,0.5193268501931636
39,R-HSA-9658195,Leishmania infection,1,301,0.4398575202579916,28,1800,0.3874601578243666,0.5193268501931636
39,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,1,302,0.4409451752167448,35,1800,0.45876254057463633,0.5694367721529533
39,R-HSA-1257604,PIP3 activates AKT signaling,1,315,0.4549000352345002,52,1800,0.6000917950938728,0.6670009847907507
39,R-HSA-195258,RHO GTPase Effectors,1,325,0.4654045555690651,94,1800,0.8130834795937644,0.8313257371487527
39,R-HSA-5653656,Vesicle-mediated transport,2,833,0.4765350255426085,141,1800,0.7126763963051826,0.7405334541412159
39,R-HSA-8957322,Metabolism of steroids,1,339,0.4797823605463823,12,1800,0.18869589386734778,0.46200799249941177
39,R-HSA-9734767,Developmental Cell Lineages,1,340,0.4807949016233093,22,1800,0.31917953378470476,0.4895109196025039
39,R-HSA-212165,Epigenetic regulation of gene expression,1,345,0.4858290663524131,67,1800,0.6945643894067244,0.7312410568341421
39,R-HSA-1474244,Extracellular matrix organization,1,351,0.4918077304520222,35,1800,0.45876254057463633,0.5694367721529533
39,R-HSA-9006925,Intracellular signaling by second messengers,1,363,0.5035638873839547,63,1800,0.6717308029561917,0.7166626292408868
39,R-HSA-74160,Gene expression (Transcription),4,1922,0.5076166273773245,229,1800,0.5697911847447367,0.654596613775586
39,R-HSA-9006931,Signaling by Nuclear Receptors,1,383,0.5225750114509247,51,1800,0.5928757564721663,0.6670009847907507
39,R-HSA-168256,Immune System,6,3033,0.5328763849853212,356,1800,0.5964121057534664,0.6670009847907507
39,R-HSA-983169,Class I MHC mediated antigen processing & presentation,1,403,0.5408807112655092,50,1800,0.5855337834940609,0.6670009847907507
39,R-HSA-68886,M Phase,1,403,0.5408807112655092,110,1800,0.8607961042991057,0.8770971528158842
39,R-HSA-162582,Signal Transduction,6,3056,0.5409470111414258,414,1800,0.7520400086354873,0.7761152878755305
39,R-HSA-9938026,Immunoglobulin maturation,1,406,0.5435673010713841,58,1800,0.6408580908865557,0.6929956982807162
39,R-HSA-9938027,Affinity selection of immunoglobulins,1,406,0.5435673010713841,58,1800,0.6408580908865557,0.6929956982807162
39,R-HSA-212436,Generic Transcription Pathway,3,1574,0.5888398263910299,158,1800,0.5210206255275721,0.6144601220454133
39,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,1,477,0.6028869751308816,37,1800,0.47761317865097835,0.583749440573418
39,R-HSA-112316,Neuronal System,1,489,0.6121460500144773,48,1800,0.5704635066759025,0.654596613775586
39,R-HSA-913531,Interferon Signaling,1,507,0.6256440724007406,89,1800,0.7951677919802015,0.8156222689443224
39,R-HSA-422475,Axon guidance,1,566,0.6667751243749009,137,1800,0.9158877358113363,0.9245828725437224
39,R-HSA-9675108,Nervous system development,1,603,0.6903000314626468,144,1800,0.9262859601877645,0.9321300356463623
39,R-HSA-109582,Hemostasis,1,821,0.7995246831978917,111,1800,0.8633495485397731,0.8770971528158842
39,R-HSA-382551,Transport of small molecules,1,999,0.8600902775207568,79,1800,0.754218618311644,0.7761152878755305
39,R-HSA-1280215,Cytokine Signaling in Immune system,1,1193,0.9059187070085007,154,1800,0.9390105758916866,0.9419634393378867
39,R-HSA-168249,Innate Immune System,1,1387,0.9370604263602952,158,1800,0.9434809459311086,0.9434809459311085
39,R-HSA-556833,Metabolism of lipids,1,1502,0.9505282760255088,59,1800,0.647249250003959,0.6951936388931412
39,R-HSA-1430728,Metabolism,2,3781,0.9971712982727672,198,1800,0.8718682008303221,0.8829395430630881
37,R-HSA-444257,RSK activation,1,11,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-9820865,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,1,16,0.1418555638751639,6,1800,0.09911695237722844,0.45452614044930123
37,R-HSA-9933947,Formation of the non-canonical BAF (ncBAF) complex,1,17,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-9933939,Formation of the polybromo-BAF (pBAF) complex,1,18,0.1418555638751639,9,1800,0.14504106892365748,0.45452614044930123
37,R-HSA-9933937,Formation of the canonical BAF (cBAF) complex,1,18,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-9933946,Formation of the embryonic stem cell BAF (esBAF) complex,1,19,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),1,25,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-437239,Recycling pathway of L1,2,55,0.1418555638751639,20,1800,0.04499067412691859,0.45452614044930123
37,R-HSA-429947,Deadenylation of mRNA,1,30,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-9932451,SWI/SNF chromatin remodelers,1,32,0.1418555638751639,12,1800,0.18869589386734778,0.47173973466836944
37,R-HSA-72649,Translation initiation complex formation,1,62,0.1418555638751639,24,1800,0.3427197805863327,0.5227541049168694
37,R-HSA-72702,Ribosomal scanning and start codon recognition,1,64,0.1418555638751639,24,1800,0.3427197805863327,0.5227541049168694
37,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),1,68,0.1418555638751639,22,1800,0.31917953378470476,0.5227541049168694
37,R-HSA-445095,Interaction between L1 and Ankyrins,1,33,0.1418555638751639,6,1800,0.09911695237722844,0.45452614044930123
37,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1,39,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-373760,L1CAM interactions,2,130,0.1418555638751639,34,1800,0.11461216754768169,0.45452614044930123
37,R-HSA-445144,Signal transduction by L1,1,25,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-209560,NF-kB is activated and signals survival,1,15,0.1418555638751639,3,1800,0.05080970909764683,0.45452614044930123
37,R-HSA-73980,RNA Polymerase III Transcription Termination,1,23,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-5610780,Degradation of GLI1 by the proteasome,1,49,0.1418555638751639,14,1800,0.21659222015506516,0.48513834908429465
37,R-HSA-112382,Formation of RNA Pol II elongation complex ,1,60,0.1418555638751639,15,1800,0.23019000356782715,0.48513834908429465
37,R-HSA-75955,RNA Polymerase II Transcription Elongation,1,61,0.1418555638751639,15,1800,0.23019000356782715,0.48513834908429465
37,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1,66,0.1418555638751639,25,1800,0.35419257720898084,0.5227541049168694
37,R-HSA-193639,p75NTR signals via NF-kB,1,19,0.1418555638751639,4,1800,0.06718416598021386,0.45452614044930123
37,R-HSA-209543,p75NTR recruits signalling complexes,1,16,0.1418555638751639,4,1800,0.06718416598021386,0.45452614044930123
37,R-HSA-1253288,Downregulation of ERBB4 signaling,1,11,0.1418555638751639,2,1800,0.0341572478537459,0.45452614044930123
37,R-HSA-429914,Deadenylation-dependent mRNA decay,1,67,0.1418555638751639,12,1800,0.18869589386734778,0.47173973466836944
37,R-HSA-166208,mTORC1-mediated signalling,2,28,0.1418555638751639,11,1800,0.0143366711714495,0.45452614044930123
37,R-HSA-9932444,ATP-dependent chromatin remodelers,3,196,0.1418555638751639,55,1800,0.06636684503212506,0.45452614044930123
37,R-HSA-8856828,Clathrin-mediated endocytosis,2,161,0.1418555638751639,34,1800,0.11461216754768169,0.45452614044930123
37,R-HSA-165159,MTOR signalling,2,64,0.1418555638751639,18,1800,0.03700813647594724,0.45452614044930123
37,R-HSA-9646399,Aggrephagy,1,47,0.1418555638751639,19,1800,0.28233265427006,0.5086139727659169
37,R-HSA-9664873,Pexophagy,1,13,0.1418555638751639,2,1800,0.0341572478537459,0.45452614044930123
37,R-HSA-205043,NRIF signals cell death from the nucleus,1,18,0.1418555638751639,4,1800,0.06718416598021386,0.45452614044930123
37,R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,1,36,0.1418555638751639,6,1800,0.09911695237722844,0.45452614044930123
37,R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,1,48,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,1,63,0.1418555638751639,15,1800,0.23019000356782715,0.48513834908429465
37,R-HSA-199920,CREB phosphorylation,1,9,0.1418555638751639,2,1800,0.0341572478537459,0.45452614044930123
37,R-HSA-9639288,Amino acids regulate mTORC1,1,61,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,1,24,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-9663891,Selective autophagy,2,97,0.1418555638751639,30,1800,0.09267663237596241,0.45452614044930123
37,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,1,39,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-9013406,RHOQ GTPase cycle,1,63,0.1418555638751639,24,1800,0.3427197805863327,0.5227541049168694
37,R-HSA-9943411,CHD1 and CHD2 subfamily,1,78,0.1418555638751639,25,1800,0.35419257720898084,0.5227541049168694
37,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,1,32,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy,1,34,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-4839726,Chromatin organization,4,389,0.1418555638751639,87,1800,0.05911072205498801,0.45452614044930123
37,R-HSA-1632852,Macroautophagy,3,158,0.1418555638751639,34,1800,0.019294076201346898,0.45452614044930123
37,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,1,53,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-388844,Receptor-type tyrosine-protein phosphatases,1,20,0.1418555638751639,2,1800,0.0341572478537459,0.45452614044930123
37,R-HSA-9612973,Autophagy,3,174,0.1418555638751639,38,1800,0.025966632966242357,0.45452614044930123
37,R-HSA-198753,ERK/MAPK targets,1,26,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,1,76,0.1418555638751639,16,1800,0.24355925280558466,0.48513834908429465
37,R-HSA-9938024,Somatic hypermutation of immunoglobulin genes,2,178,0.1418555638751639,31,1800,0.09803314054513879,0.45452614044930123
37,R-HSA-3214858,RMTs methylate histone arginines,1,52,0.1418555638751639,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-2028269,Signaling by Hippo,1,22,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-8943724,Regulation of PTEN gene transcription,1,68,0.1418555638751639,18,1800,0.2696269502622768,0.5004439607140743
37,R-HSA-5205647,Mitophagy,1,41,0.1418555638751639,9,1800,0.14504106892365748,0.45452614044930123
37,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,1,35,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-3371571,HSF1-dependent transactivation,1,59,0.1418555638751639,15,1800,0.23019000356782715,0.48513834908429465
37,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,1,60,0.1418555638751639,13,1800,0.2027621283696478,0.47766078317849725
37,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,1,64,0.1418555638751639,12,1800,0.18869589386734778,0.47173973466836944
37,R-HSA-9938027,Affinity selection of immunoglobulins,3,406,0.1418555638751639,58,1800,0.0754139993051431,0.45452614044930123
37,R-HSA-9938026,Immunoglobulin maturation,3,406,0.1418555638751639,58,1800,0.0754139993051431,0.45452614044930123
37,R-HSA-9920951,Dengue virus modulates apoptosis,1,21,0.1418555638751639,4,1800,0.06718416598021386,0.45452614044930123
37,R-HSA-389357,CD28 dependent PI3K/Akt signaling,1,33,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-5632684,Hedgehog 'on' state,1,79,0.1418555638751639,13,1800,0.2027621283696478,0.47766078317849725
37,R-HSA-210991,Basigin interactions,1,26,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-5675482,Regulation of necroptotic cell death,1,39,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-9940951,Interaction of NuRD complexes with transcription factors,1,64,0.1418555638751639,21,1800,0.30710548661498266,0.5225058626435469
37,R-HSA-199991,Membrane Trafficking,3,669,0.1418555638751639,122,1800,0.35161363598261985,0.5227541049168694
37,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,1,37,0.1418555638751639,5,1800,0.08328510743601196,0.45452614044930123
37,R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,1,43,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,1,68,0.1418555638751639,18,1800,0.2696269502622768,0.5004439607140743
37,R-HSA-9008059,Interleukin-37 signaling,1,36,0.1418555638751639,4,1800,0.06718416598021386,0.45452614044930123
37,R-HSA-5213460,RIPK1-mediated regulated necrosis,1,45,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-6804757,Regulation of TP53 Degradation,2,43,0.1418555638751639,11,1800,0.0143366711714495,0.45452614044930123
37,R-HSA-5218920,VEGFR2 mediated vascular permeability,1,48,0.1418555638751639,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-450294,MAP kinase activation,1,69,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-6806003,Regulation of TP53 Expression and Degradation,2,46,0.1418555638751639,11,1800,0.0143366711714495,0.45452614044930123
37,R-HSA-448424,Interleukin-17 signaling,1,78,0.1418555638751639,8,1800,0.1299906845605873,0.45452614044930123
37,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,1,30,0.1418555638751639,9,1800,0.14504106892365748,0.45452614044930123
37,R-HSA-168638,NOD1/2 Signaling Pathway,1,41,0.1418555638751639,4,1800,0.06718416598021386,0.45452614044930123
37,R-HSA-389356,Co-stimulation by CD28,1,56,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-9937850,NuRD complex assembly,1,74,0.1418555638751639,21,1800,0.30710548661498266,0.5225058626435469
37,R-HSA-3247509,Chromatin modifying enzymes,2,254,0.1418555638751639,52,1800,0.2248577867651884,0.48513834908429465
37,R-HSA-3214841,PKMTs methylate histone lysines,1,48,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,1,76,0.1418555638751639,23,1800,0.3310498568739478,0.5227541049168694
37,R-HSA-9937848,CHD chromatin remodelers,2,165,0.1418555638751639,44,1800,0.17417864837648972,0.45452614044930123
37,R-HSA-9920588,Dengue virus activates/modulates innate and adaptive immune responses,1,40,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-198725,Nuclear Events (kinase and transcription factor activation),1,80,0.1418555638751639,15,1800,0.23019000356782715,0.48513834908429465
37,R-HSA-74158,RNA Polymerase III Transcription,1,43,0.1418555638751639,7,1800,0.11468405074752161,0.45452614044930123
37,R-HSA-9943965,"CHD3, CHD4, CHD5 subfamily",1,78,0.1418555638751639,23,1800,0.3310498568739478,0.5227541049168694
37,R-HSA-5218859,Regulated Necrosis,1,76,0.1418555638751639,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-2262752,Cellular responses to stress,4,1039,0.1418555638751639,201,1800,0.4616457252610259,0.614691318961692
37,R-HSA-9918481,Dengue Virus-Host Interactions,2,273,0.1418555638751639,98,1800,0.510731616844057,0.6353010612869776
37,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,2,119,0.1418555638751639,34,1800,0.11461216754768169,0.45452614044930123
37,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,1,66,0.1418555638751639,9,1800,0.14504106892365748,0.45452614044930123
37,R-HSA-9700206,Signaling by ALK in cancer,2,119,0.1418555638751639,34,1800,0.11461216754768169,0.45452614044930123
37,R-HSA-1280218,Adaptive Immune System,5,1237,0.1418555638751639,166,1800,0.1507573876069251,0.45452614044930123
37,R-HSA-8878171,Transcriptional regulation by RUNX1,2,246,0.1418555638751639,42,1800,0.16184408745346843,0.45452614044930123
37,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1,72,0.1418555638751639,6,1800,0.09911695237722844,0.45452614044930123
37,R-HSA-446652,Interleukin-1 family signaling,2,170,0.1418555638751639,18,1800,0.03700813647594724,0.45452614044930123
37,R-HSA-5633007,Regulation of TP53 Activity,2,179,0.1418555638751639,32,1800,0.10347746032364596,0.45452614044930123
37,R-HSA-162582,Signal Transduction,10,3056,0.1418555638751639,414,1800,0.15360618496018943,0.45452614044930123
37,R-HSA-449147,Signaling by Interleukins,3,646,0.1418555638751639,71,1800,0.12040562909800799,0.45452614044930123
37,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,3,634,0.1418555638751639,102,1800,0.2550796325061181,0.4939046482641529
37,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,3,536,0.1418555638751639,118,1800,0.332155676915188,0.5227541049168694
37,R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",1,81,0.1434991119654151,14,1800,0.21659222015506516,0.48513834908429465
37,R-HSA-1236394,Signaling by ERBB4,1,82,0.145139613628222,10,1800,0.15983935304614025,0.45452614044930123
37,R-HSA-674695,RNA Polymerase II Pre-transcription Events,1,83,0.1467770743224616,16,1800,0.24355925280558466,0.48513834908429465
37,R-HSA-8852135,Protein ubiquitination,1,83,0.1467770743224616,16,1800,0.24355925280558466,0.48513834908429465
37,R-HSA-1980143,Signaling by NOTCH1,1,84,0.1484114994975542,14,1800,0.21659222015506516,0.48513834908429465
37,R-HSA-74160,Gene expression (Transcription),6,1922,0.152798747351025,229,1800,0.19285151025458666,0.4772587880037751
37,R-HSA-9659379,Sensory processing of sound,1,87,0.1532966162608884,17,1800,0.25670368282970296,0.4939046482641529
37,R-HSA-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells,1,88,0.1549189536653205,13,1800,0.2027621283696478,0.47766078317849725
37,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),1,90,0.1581546086278524,17,1800,0.25670368282970296,0.4939046482641529
37,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,1,92,0.1613782730358667,25,1800,0.35419257720898084,0.5227541049168694
37,R-HSA-6794362,Protein-protein interactions at synapses,1,93,0.1629856222121993,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,1,94,0.1645899898476263,24,1800,0.3427197805863327,0.5227541049168694
37,R-HSA-141424,Amplification of signal from the kinetochores,1,94,0.1645899898476263,24,1800,0.3427197805863327,0.5227541049168694
37,R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs,1,94,0.1645899898476263,14,1800,0.21659222015506516,0.48513834908429465
37,R-HSA-438064,Post NMDA receptor activation events,1,96,0.1677898018727804,30,1800,0.4087106143573687,0.5721948601003162
37,R-HSA-9979719,Processing of antigen in germinal center B cells,1,102,0.1773182351062484,19,1800,0.28233265427006,0.5086139727659169
37,R-HSA-8953897,Cellular responses to stimuli,4,1166,0.1794903932055167,220,1800,0.5360950423697624,0.6469873168331847
37,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,1,105,0.182042774656269,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-9839923,Dengue Virus Infection,2,411,0.184451228182122,129,1800,0.6640855891104515,0.7463347217067
37,R-HSA-6807878,COPI-mediated anterograde transport,1,107,0.1851778689832062,27,1800,0.37655962102330787,0.5426888655924142
37,R-HSA-975871,MyD88 cascade initiated on plasma membrane,1,109,0.1883013331978194,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,1,109,0.1883013331978194,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,1,109,0.1883013331978194,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-193704,p75 NTR receptor-mediated signalling,1,110,0.1898587170532528,18,1800,0.2696269502622768,0.5004439607140743
37,R-HSA-69618,Mitotic Spindle Checkpoint,1,111,0.1914132090108246,26,1800,0.36547146740983844,0.5298255000911859
37,R-HSA-5610787,Hedgehog 'off' state,1,111,0.1914132090108246,23,1800,0.3310498568739478,0.5227541049168694
37,R-HSA-9020702,Interleukin-1 signaling,1,112,0.1929648142618104,14,1800,0.21659222015506516,0.48513834908429465
37,R-HSA-9842860,Regulation of endogenous retroelements,1,113,0.1945135379884879,29,1800,0.3981761482913219,0.560650323743528
37,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1,113,0.1945135379884879,31,1800,0.4190665301511098,0.5800638411696153
37,R-HSA-9860931,Response of endothelial cells to shear stress,1,115,0.1976023615531054,20,1800,0.2948243374354885,0.5225058626435469
37,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,1,117,0.2006797209834813,11,1800,0.17438962123360946,0.45452614044930123
37,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,1,120,0.2052743548229224,46,1800,0.5548635603412371,0.6599105450660344
37,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,1,120,0.2052743548229224,47,1800,0.5627308520341797,0.666034100233691
37,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,1,120,0.2052743548229224,11,1800,0.17438962123360946,0.45452614044930123
